song title,lyrics,album id,album title,release date
Vigilante Shit,Draw the cat eye sharp enough to kill a man\ You did some bad things but Im the worst of them\ Sometimes I wonder which one will be your last lie\ They say looks can kill and I might try\ I dont dress for women\ I dont dress for men\ Lately Ive been dressing for revenge\ \ I dont start shit but I can tell you how it ends\ Dont get sad get even\ So on the weekends\ I dont dress for friends\ Lately Ive been dressing for revenge\ \ She needed cold hard proof so I gave her some\ She had the envelope where you think she got it from\ Now she gets the house gets the kids gets the pride\ Picture me thick as thieves with your ex-wife\ And she looks so pretty\ Driving in your Benz\ Lately shes been dressing for revenge\ \ She dont start shit but she can tell you how it ends\ Dont get sad get even\ So on the weekends\ She dont dress for friends\ Lately shes been dressing for revenge\ \ Ladies always rise above\ Ladies know what people want\ Someone sweet and kind and fun\ The lady simply had enough\ While he was doing lines\ And crossing all of mine\ Someone told his white collar crimes to the FBI\ And I dont dress for villains\ Or for innocents\ Im on my vigilante shit again\ \ I dont start shit but I can tell you how it ends\ Dont get sad get even\ So on the weekends\ I dont dress for friends\ Lately Ive been dressing for revenge,10,Midnights,2022
Midnight Rain,Rain\ He wanted it comfortable\ I wanted that pain\ He wanted a bride\ I was making my own name\ Chasing that fame\ He stayed the same\ All of me changed\ Like midnight\ \ My town was a wasteland\ Full of cages full of fences\ Pageant queens and big pretenders\ But for some it was paradise\ My boy was a montage\ A slow motion love potion\ Jumping off things in the ocean\ I broke his heart cause he was nice\ \ He was sunshine\ I was midnight rain\ He wanted it comfortable\ I wanted that pain\ He wanted a bride\ I was making my own name\ Chasing that fame\ He stayed the same\ All of me changed\ Like midnight\ \ It came like a postcard\ Picture perfect shiny family\ Holiday peppermint candy\ But for him its every day\ So I peered through a window\ A deep portal time travel\ All the love we unravel\ And the life I gave away\ \ Cause he was sunshine\ I was midnight rain\ He wanted it comfortable\ I wanted that pain\ He wanted a bride\ I was making my own name\ Chasing that fame\ He stayed the same\ All of me changed\ Like midnight\ \ Rain\ He wanted it comfortable\ I wanted that pain\ He wanted a bride\ I was making my own name\ Chasing that fame\ He stayed the same\ All of me changed\ Like midnight\ \ I guess sometimes we all get\ Just what we wanted just what we wanted\ And he never thinks of me\ Except when Im on TV\ I guess sometimes we all get\ Some kind of haunted some kind of haunted\ And I never think of him\ Except on midnights like this\ Midnights like this,10,Midnights,2022
Karma,Youre talking shit for the hell of it\ Addicted to betrayal but youre relevant\ Youre terrified to look down\ Cause if you dare youll see the glare\ Of everyone you burned just to get there\ Its coming back around\ \ And I keep my side of the street clean\ You wouldnt know what I mean\ \ Cause karma is my boyfriend\ Karma is a god\ Karma is the breeze in my hair on the weekend\ Karmas a relaxing thought\ Arent you envious that for you its not\ Sweet like honey karma is a cat\ Purring in my lap cause it loves me\ Flexing like a goddamn acrobat\ Me and karma vibe like that\ \ Spiderboy king of thieves\ Weave your little webs of opacity\ My pennies made your crown\ Trick me once trick me twice\ Dont you know that cash aint the only price\ Its coming back around\ \ And I keep my side of the street clean\ You wouldnt know what I mean\ \ Cause karma is my boyfriend\ Karma is a god\ Karma is the breeze in my hair on the weekend\ Karmas a relaxing thought\ Arent you envious that for you its not\ Sweet like honey karma is a cat\ Purring in my lap cause it loves me\ Flexing like a goddamn acrobat\ Me and karma vibe like that\ \ Ask me what I learned from all those years\ Ask me what I earned from all those tears\ Ask me why so many fade but Im still here\ Im still here Im still here\ \ Cause karma is the thunder\ Rattling your ground\ Karmas on your scent like a bounty hunter\ Karmas gonna track you down\ Step by step from town to town\ Sweet like justice karma is a queen\ Karma takes all my friends to the summit\ Karma is the guy on the screen\ Coming straight home to me\ \ Cause karma is my boyfriend Karma is my boyfriend\ Karma is a god\ Karma is the breeze in my hair on the weekend Weekend\ Karmas a relaxing thought\ Arent you envious that for you its not\ Sweet like honey karma is a cat\ Purring in my lap cause it loves me\ Flexing like a goddamn acrobat\ Me and karma vibe like that\ \ Karma is my boyfriend\ Karma is a god Ah\ Uh-huh mm\ Karmas a relaxing thought,10,Midnights,2022
Anti-Hero,I have this thing where I get older but just never wiser\ Midnights become my afternoons\ When my depression works the graveyard shift all of the people\ Ive ghosted stand there in the room\ \ I should not be left to my own devices\ They come with prices and vices\ I end up in crisis\ Tale as old as time\ I wake up screaming from dreaming\ One day Ill watch as youre leaving\ Cause you got tired of my scheming\ For the last time\ \ Its me hi Im the problem its me\ At teatime everybody agrees\ Ill stare directly at the sun but never in the mirror\ It must be exhausting always rooting for the anti-hero\ \ Sometimes I feel like everybody is a sexy baby\ And Im a monster on the hill\ Too big to hang out slowly lurching toward your favorite city\ Pierced through the heart but never killed\ \ Did you hear my covert narcissism\ I disguise as altruism\ Like some kind of congressman\ A tale as old as time\ I wake up screaming from dreaming\ One day Ill watch as youre leaving\ And life will lose all its meaning\ For the last time\ \ Its me hi Im the problem its me Im the problem its me\ At teatime everybody agrees\ Ill stare directly at the sun but never in the mirror\ It must be exhausting always rooting for the anti-hero\ \ I have this dream my daughter-in-law kills me for the money\ She thinks I left them in the will\ The family gathers round and reads it and then someone screams out\ Shes laughing up at us from Hell\ \ Its me hi\ Im the problem its me\ Its me hi\ Im the problem its me\ Its me hi\ Everybody agrees everybody agrees\ \ Its me hi Hi Im the problem its me Im the problem its me\ At teatime Teatime everybody agrees Everybody agrees\ Ill stare directly at the sun but never in the mirror\ It must be exhausting always rooting for the anti-hero,10,Midnights,2022
Question…?,I remember\ \ Good girl sad boy\ Big city wrong choices\ We had one thing going on\ I swear that it was something\ Cause I dont remember who I was before you\ Painted all my nights\ A color I have searched for since\ But one thing after another\ Fuckin situations circumstances\ Miscommunications and I\ Have to say\ By the way\ I just may like some explanations\ \ Can I ask you a question\ Did you ever have someone kiss you in a crowded room\ And every single one of your friends was making fun of you\ But fifteen seconds later they were clapping too\ Then what did you do\ Did you leave her house in the middle of the night Oh\ Did you wish youd put up more of a fight oh\ When she said it was too much\ Do you wish you could still touch her\ Its just a question\ \ Half-moon eyes bad surprise\ Did you realize out of time\ She was on your mind\ With some dickhead guy\ That you saw that night\ But you were on something\ It was one drink after another\ Fuckin politics and gender roles\ And youre not sure and I dont know\ Got swept away in the gray\ I just may like to have a conversation\ \ Can I ask you a question\ Did you ever have someone kiss you in a crowded room\ And every single one of your friends was making fun of you\ But fifteen seconds later they were clapping too\ Then what did you do\ Did you leave her house in the middle of the night Oh\ Did you wish youd put up more of a fight oh\ When she said it was too much\ Do you wish you could still touch her\ Its just a question\ \ Does it feel like everythings just like second best after that meteor strike\ And whats that that I heard that youre still with her\ Thats nice Im sure thats whats suitable\ And right\ But tonight\ \ Can I ask you a question Can I ask you a question\ Did you ever have someone kiss you in a crowded room In a crowded room\ And every single one of your friends was making fun of you You making fun of you\ But fifteen seconds later they were clapping too\ Then what did you do\ Did you leave her house in the middle of the night Oh\ Did you wish youd put up more of a fight oh\ When she said it was too much\ Do you wish you could still touch her\ Its just a question,10,Midnights,2022
"You're on Your Own, Kid",Summer went away\ Still the yearning stays\ I play it cool with the best of them\ I wait patiently\ Hes gonna notice me\ Its okay were the best of friends\ Anyway\ \ I hear it in your voice\ Youre smoking with your boys\ I touch my phone as if its your face\ I didnt choose this town\ I dream of getting out\ Theres just one who could make me stay\ All my days\ \ From sprinkler splashes to fireplace ashes\ I waited ages to see you there\ I search the party of better bodies\ Just to learn that you never cared\ Youre on your own kid\ You always have been\ \ I see the great escape\ So long Daisy May\ I picked the petals he loves me not\ Something different bloomed\ Writing in my room\ I play my songs in the parking lot\ Ill run away\ \ From sprinkler splashes to fireplace ashes\ I called a taxi to take me there\ I search the party of better bodies\ Just to learn that my dreams arent rare\ Youre on your own kid\ You always have been\ \ From sprinkler splashes to fireplace ashes\ I gave my blood sweat and tears for this\ I hosted parties and starved my body\ Like Id be saved by a perfect kiss\ The jokes werent funny I took the money\ My friends from home dont know what to say\ I looked around in a blood-soaked gown\ And I saw something they cant take away\ Cause there were pages turned with the bridges burned\ Everything you lose is a step you take\ So make the friendship bracelets take the moment and taste it\ Youve got no reason to be afraid\ \ Youre on your own kid\ Yeah you can face this\ Youre on your own kid\ You always have been,10,Midnights,2022
The Great War,My knuckles were bruised like violets\ Sucker punching walls\ Cursed you as I sleep talked\ Spineless in my tomb of silence\ Tore your banners down\ Took the battle underground\ And maybe it was egos swinging\ Maybe it was her\ Flashes of the battle come back to me in a blur\ \ All that bloodshed crimson clover\ Uh-huh sweet dream was over\ My hand was the one you reached for\ All throughout the Great War\ Always remember uh-huh\ Tears on the letter I vowed\ Not to cry anymore\ If we survived the Great War\ \ You drew up some good faith treaties\ I drew curtains closed\ Drank my poison all alone\ You said I have to trust more freely\ But diesel is desire\ You were playing with fire\ And maybe its the past thats talking\ Screaming from the crypt\ Telling me to punish you for things you never did\ So I justified it\ \ All that bloodshed crimson clover\ Uh-huh the bombs were closer\ My hand was the one you reached for\ All throughout the Great War\ Always remember uh-huh\ The burning embers I vowed\ Not to fight anymore\ If we survived the Great War\ Uh-huh uh-huh\ \ It turned into something bigger\ Somewhere in the haze\ Got a sense Id been betrayed\ Your finger on my hairpin triggers\ Soldier down on that icy ground\ Looked up at me with honor and truth\ Broken and blue\ So I called off the troops\ That was the night I nearly lost you\ I really thought Id lost you\ \ We can plant a memory garden\ Say a solemn prayer\ Place a poppy in my hair\ Theres no morning glory\ It was war it wasnt fair\ And we will never go back to that\ \ Bloodshed crimson clover\ Uh-huh the worst was over\ My hand was the one you reached for\ All throughout the Great War\ Always remember uh-huh\ Were burned for better I vowed\ I would always be yours\ Cause we survived the Great War\ Uh-huh uh-huh\ I will always be yours\ Cause we survived the Great War\ Uh-huh\ I vowed I will always be yours,10,Midnights,2022
High Infidelity,Lock broken\ Slur spoken\ Wound open\ Game token\ I didnt know you were keeping count\ Rain soaking\ Blind hoping\ You said I was freeloading\ I didnt know you were keeping count\ \ High infidelity\ Put on your records and regret me\ I bent the truth too far tonight\ I was dancing around dancing around it\ High infidelity\ Put on your headphones and burn my city\ Your picket fence is sharp as knives\ I was dancing around dancing around it\ \ Do you really want to know where I was April 29th\ Do I really have to chart the constellations in his eyes\ \ Storm coming\ Good husband\ Bad omen\ Dragged my feet right down the aisle\ At the house lonely\ Good money\ Id pay if youd just know me\ Seemed like the right thing at the time\ \ You know theres many different ways that you can kill the one you love\ The slowest way is never loving them enough\ Do you really want to know where I was April 29th\ Do I really have to tell you how he brought me back to life\ \ High infidelity\ Put on your records and regret me\ I bent the truth too far tonight\ I was dancing around dancing around it\ \ High infidelity\ Put on your headphones and burn my city\ Your picket fence is sharp as knives\ I was dancing around dancing around it\ \ Do you really want to know where I was April 29th\ Do I really have to chart the constellations in his eyes\ You know theres many different ways that you can kill the one you love\ The slowest way is never loving them enough\ \ High infidelity\ Put on your records and regret meeting me\ I bent the truth too far tonight\ I was dancing around dancing around it\ \ High infidelity\ Put on your headphones and burn my city\ Your picket fence is sharp as knives\ I was dancing around dancing around it\ \ Oh theres many different ways that you can kill the one you love\ And its never enough its never enough\ \ Lock broken\ Slur spoken\ Wound open\ Game token\ I didnt know you were keeping count\ Rain soaking\ Blind hoping\ You said I was freeloading\ I didnt know you were keeping count\ But oh you were keeping count,10,Midnights,2022
"Would've, Could've, Should've",If you wouldve blinked then I wouldve\ Looked away at the first glance\ If you tasted poison you couldve\ Spit me out at the first chance\ If I was some paint did it splatter\ On a promising grown man\ And if I was a child did it matter\ If you got to wash your hands\ Oh all I used to do was pray\ Wouldve couldve shouldve\ If youd never looked my way\ \ I wouldve stayed on my knees\ And I damn sure never wouldve danced with the devil\ At nineteen and the gods honest truth is that the pain was heaven\ And now that Im grown Im scared of ghosts\ Memories feel like weapons\ And now that I know\ I wish youd left me wondering\ \ If you never touched me I wouldve\ Gone along with the righteous\ If I never blushed then they couldve\ Never whispered about this\ And if you never saved me from boredom\ I couldve gone on as I was\ But lord you made me feel important\ And then you tried to erase us\ Oh youre a crisis of my faith\ Wouldve couldve shouldve\ If Id only played it safe\ \ I wouldve stayed on my knees\ And I damn sure never wouldve danced with the devil\ At nineteen and the gods honest truth is that the pain was heaven\ And now that Im grown Im scared of ghosts\ Memories feel like weapons\ And now that I know\ I wish youd left me wondering\ \ God rest my soul\ I miss who I used to be\ The tomb wont close\ Stained glass windows in my mind\ I regret you all the time\ I cant let this go\ I fight with you in my sleep\ The wound wont close\ I keep on waiting for a sign\ I regret you all the time\ \ If claritys in death then why wont this die\ Years of tearing down our banners you and I\ Living for the thrill of hitting you where it hurts\ Give me back my girlhood it was mine first\ \ And I damn sure never wouldve danced with the devil\ At nineteen and the gods honest truth is that the pain was heaven\ And now that Im grown Im scared of ghosts\ Memories feel like weapons\ And now that I know\ I wish youd left me wondering\ \ God rest my soul\ I miss who I used to be\ The tomb wont close\ Stained glass windows in my mind\ I regret you all the time\ I cant let this go\ I fight with you in my sleep\ The wound wont close\ I keep on waiting for a sign\ I regret you all the time\ \ Oh god rest my soul\ I miss who I used to be\ The tomb wont close\ Stained glass windows in my mind\ I regret you all the time\ I cant let this go\ I fight with you in my sleep\ The wound wont close\ I keep on waiting for a sign\ I regret you all the time,10,Midnights,2022
Bigger Than the Whole Sky,No words appear before me in the aftermath\ Salt streams out my eyes and into my ears\ Every single thing I touch becomes sick with sadness\ Cause its all over now all out to sea\ \ Goodbye goodbye goodbye\ You were bigger than the whole sky\ You were more than just a short time\ And Ive got a lot to pine about\ Ive got a lot to live without\ Im never gonna meet\ What couldve been wouldve been\ What shouldve been you\ What couldve been wouldve been you\ \ Did some bird flap its wings over in Asia\ Did some force take you because I didnt pray\ Every single thing to come has turned into ashes\ Cause its all over its not meant to be\ So Ill say words I dont believe\ \ Goodbye goodbye goodbye\ You were bigger than the whole sky\ You were more than just a short time\ And Ive got a lot to pine about\ Ive got a lot to live without\ Im never gonna meet\ What couldve been wouldve been\ What shouldve been you\ \ What couldve been wouldve been you\ What couldve been wouldve been\ What shouldve been you\ What couldve been wouldve been you\ \ Goodbye goodbye goodbye\ You were bigger than the whole sky\ You were more than just a short time\ And Ive got a lot to pine about\ Ive got a lot to live without\ Im never gonna meet\ What couldve been wouldve been\ What shouldve been you,10,Midnights,2022
Paris,Your ex-friends sister met someone at a club and he kissed her\ Turns out it was that guy you hooked up with ages ago some wannabe Z-lister\ And all the outfits were terrible\ 2003 unbearable\ Did you see the photos\ No I didnt but thanks though\ \ Im so in love that I might stop breathing\ Drew a map on your bedroom ceiling\ No I didnt see the news\ Cause we were somewhere else\ Stumble down pretend alleyways\ Cheap wine make believe its champagne\ I was taken by the view\ Like we were in Paris\ Like we were somewhere else\ Like we were in Paris oh\ We were somewhere else\ \ Privacy sign on the door\ And on my page and on the whole world\ Romance is not dead\ If you keep it just yours\ Levitate above all the messes made\ Sit quiet by my side in the shade\ And not the kind thats thrown\ I mean the kind under where a tree has grown\ \ Im so in love that I might stop breathing\ Drew a map on your bedroom ceiling\ No I didnt see the news\ Cause we were somewhere else\ Stumble down pretend alleyways\ Cheap wine make believe its champagne\ I was taken by the view\ Like we were in Paris\ Like we were somewhere else\ Like we were in Paris oh\ We were somewhere else\ \ I want to brainwash you into loving me forever\ I want to transport you to somewhere the cultures clever\ Confess my truth in swooping sloping cursive letters\ Let the only flashing lights\ Be the tower at midnight\ In my mind\ \ We drew a map on your bedroom ceiling\ No I didnt see the news\ Cause we were somewhere else\ In an alleyway\ Drinking champagne\ Cause we were in Paris\ Yes we were somewhere else\ My love we were in Paris\ Yes we were somewhere else,10,Midnights,2022
Glitch,We were supposed to be just friends\ You dont live in my part of town but maybe Ill see you out some weekend\ Depending on what kind of mood and situation-ship Im in\ And whats in my system\ \ I think theres been a glitch ah-yeah\ Five seconds later Im fastening myself to you with a stitch ah-yeah\ And Im not even sorry\ Nights are so starry\ Blood moonlit\ It must be counterfeit\ I think theres been a glitch ah-yeah\ \ I was supposed to sweat you out\ In search of glorious happenings of happenstance on someone elses playground\ But its been 2190 days of our love blackout\ Our love is blacking out\ The systems breaking down\ The systems breaking down\ \ I think theres been a glitch ah-yeah\ Five seconds later Im fastening myself to you with a stitch ah-yeah\ And Im not even sorry\ Nights are so starry\ Blood moonlit\ It must be counterfeit\ I think theres been a glitch ah-yeah\ \ A brief interruption\ A slight malfunction\ Id go back to wanting\ Dudes who give nothing\ I thought we had no chance\ And thats romance\ Lets dance\ \ Glitch ah-yeah\ Five seconds later Im fastening myself to you with a stitch ah-yeah\ And Im not even sorry\ Nights are so starry\ Blood moonlit\ It must be counterfeit\ I think theres been a glitch,10,Midnights,2022
Dear Reader,Dear reader\ If it feels like a trap\ Youre already in one\ Dear reader\ Get out your map\ Pick somewhere and just run\ Dear reader\ Burn all the files desert all your past lives\ And if you dont recognize yourself\ That means you did it right\ \ Never take advice from someone whos falling apart\ Never take advice from someone whos falling apart\ \ Dear reader\ Bend when you can\ Snap when you have to\ Dear reader\ You dont have to answer\ Just cause they asked you\ Dear reader\ The greatest of luxuries is your secrets\ Dear reader\ When you aim at the devil\ Make sure you dont miss\ \ Never take advice from someone whos falling apart\ Never take advice from someone whos falling apart\ \ So I wander through these nights\ I prefer hiding in plain sight\ My fourth drink in my hand\ These desperate prayers of a cursed man\ \ Spilling out to you for free\ But darling darling please\ You wouldnt take my word for it\ If you knew who was talking\ If you knew where I was walking\ To a house not a home all alone cause nobodys there\ Where I pace in my pen and my friends found friends who care\ No one sees when you lose when youre playing solitaire\ \ You should find another guiding light\ Guiding light but I shine so bright\ You should find another guiding light\ Guiding light but I shine so bright\ \ You should find another\ You should find another\ Find another\ You should find another,10,Midnights,2022
right where you left me,Friends break up friends get married\ Strangers get born strangers get buried\ Trends change rumors fly through new skies\ But Im right where you left me\ Matches burn after the other\ Pages turn and stick to each other\ Wages earned and lessons learned\ But Im right where you left me\ \ Help Im still at the restaurant\ Still sitting in a corner I haunt\ Cross-legged in the dim light\ They say What a sad sight I\ I swear you could hear a hair pin drop\ Right when I felt the moment stop\ Glass shattered on the white cloth\ Everybody moved on I I stayed there\ Dust collected on my pinned-up hair\ They expected me to find somewhere\ Some perspective but I sat and stared\ Right where you left me\ \ You left me no you left me no\ You left me no choice but to stay here forever\ You left me you left me no you left me no\ You left me no choice but to stay here forever\ \ Did you ever hear about the girl who got frozen\ Time went on for everybody else she wont know it\ Shes still twenty-three inside her fantasy\ How it was supposed to be\ Did you hear about the girl who lives in delusion\ Breakups happen every day you dont have to lose it\ Shes still twenty-three inside her fantasy\ And youre sitting in front of me\ \ At the restaurant when I was still the one you want\ Cross-legged in the dim light\ Everything was just right I\ I could feel the mascara run\ You told me that you met someone\ Glass shattered on the white cloth\ Everybody moved on\ \ Help Im still at the restaurant\ Still sitting in a corner I haunt\ Cross-legged in the dim light\ They say What a sad sight I\ I stayed there\ Dust collected on my pinned-up hair\ Im sure that you got a wife out there\ Kids and Christmas but Im unaware\ Cause Im right where\ I cause no harm\ Mind my business\ If our love died young\ I cant bear witness\ And its been so long\ But if you ever think you got it wrong\ \ Im right where\ You left me\ You left me no you left me no\ You left me no choice but to stay here forever\ You left me\ You left me no you left me no\ You left me no choice but to stay here forever,9,Evermore,2020
it's time to go,When the dinner is cold and the chatter gets old\ You ask for the tab\ Or that moment again hes insisting that friends\ Look at each other like that\ When the words of a sister come back in whispers\ That prove she was not\ In fact what she seemed not a twin from your dreams\ Shes a crook who was caught\ \ That old familiar body ache\ The snaps from the same little breaks in your soul\ You know when its time to go\ \ Twenty years at your job\ Then the son of the boss gets the spot that was yours\ Or trying to stay for the kids\ When keeping it how it is will only break their hearts worse\ \ That old familiar body ache\ The snaps from the same little breaks in your soul\ You know when its time to go\ \ Sometimes giving up is the strong thing\ Sometimes to run is the brave thing\ Sometimes walking out is the one thing\ That will find you the right thing\ Sometimes giving up is the strong thing\ Sometimes to run is the brave thing\ Sometimes walking out is the one thing\ That will find you the right thing\ \ Fifteen years fifteen million tears\ Begging til my knees bled\ I gave it my all he gave me nothing at all\ Then wondered why I left\ Now he sits on his throne in his palace of bones\ Praying to his greed\ Hes got my past frozen behind glass\ But Ive got me\ \ That old familiar body ache\ The snaps from the same little breaks in my soul\ I know when its time to go\ \ Sometimes giving up is the strong thing\ Sometimes to run is the brave thing\ Sometimes walking out is the one thing\ That will find you the right thing\ Sometimes giving up is the strong thing\ Sometimes to run is the brave thing\ Sometimes walking out is the one thing\ That will find you the right thing\ That will find you the right thing\ And you know in your soul\ You know in your soul\ When its time to go\ You know you know you know you know\ When its time to go\ So then you go\ Then you go\ You just go,9,Evermore,2020
the lakes,Is it romantic how all my elegies eulogize me\ Im not cut out for all these cynical clones\ These hunters with cell phones\ \ Take me to the Lakes where all the poets went to die\ I dont belong and my beloved neither do you\ Those Windermere peaks look like a perfect place to cry\ Im setting off but not without my muse\ \ What should be over burrowed under my skin\ In heart-stopping waves of hurt\ Ive come too far to watch some namedropping sleaze\ Tell me what are my words worth\ \ Take me to the Lakes where all the poets went to die\ I dont belong and my beloved neither do you\ Those Windermere peaks look like a perfect place to cry\ Im setting off but not without my muse\ \ I want auroras and sad prose\ I want to watch wisteria grow right over my bare feet\ Cause I havent moved in years\ And I want you right here\ A red rose grew up out of ice frozen ground\ With no one around to tweet it\ While I bathe in cliffside pools\ With my calamitous love and insurmountable grief\ \ Take me to the Lakes where all the poets went to die\ I dont belong and my beloved neither do you\ Those Windermere peaks look like a perfect place to cry\ Im setting off but not without my muse\ No not without you,8,Folklore,2020
We Were Happy,We used to walk along the streets\ When the porch lights were shining bright\ Before I had somewhere to be\ Back when we had all night\ And we were happy\ \ I do recall a good while back\ We snuck into the circus\ You threw your arms around my neck\ Back when I deserved it\ And we were happy\ \ When it was good baby\ It was good baby\ We showed um all up\ No one could touch the way we\ Laughed in the dark\ Talking bout your daddys farm\ We were gonna buy someday\ And we were happy\ \ We used to watch the sun go down\ On the boats in the water\ Thats sorta how I feel right now\ And goodbyes so much harder\ Cause we were happy\ \ When it was good baby\ It was good baby\ We showed um all up\ No one could touch the way we\ Laughed in the dark\ Talking bout your daddys farm\ We were gonna buy someday\ And we were happy\ \ Oh I hate those voices\ Telling me Im not in love anymore\ But they dont give me choices\ And thats what these tears are for\ Cause we were happy\ \ We were happy\ \ When it was good baby\ It was good baby\ We showed um all up\ No one could touch the way we\ Laughed in the dark\ Talking bout your daddys farm\ And you were gonna marry me\ When we were happy\ \ Yeah we were were happy\ Oh-oh oh-oh-oh\ We were happy,3,Fearless,2008
Mr. Perfectly Fine,Mr Perfect face\ Mr Here to stay\ Mr Looked me in the eye and told me you would never go away\ Everything was right\ Mr Ive been waiting for you all my life\ Mr Every single day until the end I will be by your side\ \ But that was when I got to know Mr Change of heart\ Mr Leaves me all alone I fall apart\ It takes everything in me just to get up each day\ But its wonderful to see that youre okay\ \ Hello Mr Perfectly fine\ Hows your heart after breaking mine\ Mr Always at the right place at the right time baby\ Hello Mr Casually cruel\ Mr Everything revolves around you\ Ive been Miss Misery since your goodbye\ And youre Mr Perfectly fine\ \ Mr Never told me why\ Mr Never had to see me cry\ Mr Insincere apology so he doesnt look like the bad guy\ He goes about his day\ Forgets he ever even heard my name\ Well I thought you might be different than the rest I guess youre all the same\ \ Cause I hear hes got his arm round a brand-new girl\ Ive been pickin up my heart hes been pickin up her\ And I never got past what you put me through\ But its wonderful to see that it never fazed you\ \ Hello Mr Perfectly fine\ Hows your heart after breakin mine\ Mr Always at the right place at the right time baby\ Hello Mr Casually cruel\ Mr Everything revolves around you\ Ive been Miss Misery since your goodbye\ And youre Mr Perfectly fine\ \ So dignified in your well-pressed suit\ So strategized all the eyes on you\ Sashay away to your seat\ Its the best seat in the best room\ Oh hes so smug Mr Always wins\ So far above me in every sense\ So far above feeling anything\ \ And its really such a shame\ Its such a shame\ Cause I was Miss Here to stay\ Now Im Miss Gonna be alright someday\ And someday maybe youll miss me\ But by then youll be Mr Too late\ \ Goodbye Mr Perfectly fine\ Hows your heart after breakin mine\ Mr Always at the right place at the right time baby\ Goodbye Mr Casually cruel\ Mr Everything revolves around you\ Ive been Miss Misery for the last time\ And youre Mr Perfectly fine\ Youre perfectly fine\ Mr Looked me in the eye and told me you would never go away\ You said youd never go away\     ,3,Fearless,2008
You All Over Me,Taylor Swift\ Once the last drop of rain has dried off the pavement\ Shouldnt I find a stain but I never do\ The way the tires turn stones on old county roads\ They leave em muddy underneath\ Reminds me of you\ You find graffiti on the walls of old bathroom stalls\ You know you can scratch it right off\ Its how it used to be\ But like the dollar in your pocket its been spent and traded in\ You cant change where its been\ Reminds me of me\ \ Taylor Swift and Maren Morris\ I lived and I learned\ Had you got burned\ Held out and held on\ God knows too long\ And wasted time lost tears\ Swore that Id get out of here\ But no amount of freedom gets you clean\ Ive still got you all over me\ \ The best and worst day of June\ Was the one that I met you\ With your hands in your pockets\ And your Dont you wish you had me grin\ Well I did so I smiled and I melted like a child\ Now every breath of air I breathe reminds me of then\ \ And I lived and I learned\ Had you got burned\ Held out and held on\ God knows too long\ And wasted time lost tears\ Swore that Id get out of here\ But no amount of freedom gets you clean\ Ive still got you all over me\ \ I lived and I learned\ And found out what it was to turn around\ And see that we\ Were never really meant to be\ So I lied and I cried\ And I watched a part of myself die\ Cause no amount of freedom gets you clean\ Ive still got you all over me\ Ive still got you all over me\ Still got you all over me,3,Fearless,2008
Don't You,Hey I knew Id run into you somewhere\ Its been a while I didnt mean to stare\ I heard shes nothin like me\ Im sure shell make you happy\ \ But dont you\ Dont you smile at me and ask me how Ive been\ Dont you say youve missed me if you dont want me again\ You dont know how much I feel I love you still\ So why dont you dont you\ \ Ah ah ah ah\ \ Sometimes I really wish that I could hate you\ Ive tried but thats just somethin I cant do\ My heart knows what the truth is\ I swore I wouldnt do this\ \ But dont you\ Dont you smile at me and ask me how Ive been\ Dont you say youve missed me if you dont want me again\ You dont know how much I feel I love you still\ So why dont you dont you\ \ So I walk outta here tonight\ Try to go on with my life\ And you can say Were still friends\ I dont wanna pretend\ So if I see you again\ \ Dont you Dont you\ Dont you smile at me and ask me how Ive been\ Dont you Dont you say youve missed me if you dont want me again\ You dont You dont know how much I feel I love you still\ So why dont you dont you\ \ Ah ah ah ah\ Dont you ah ah ah\     ,3,Fearless,2008
That's When,Taylor Swift\ You said I know\ When I said I need some time need some space\ To think about all of this\ You watched me go\ And I knew my\ Words were hard to hear\ And harder to ever take back\ And I said When can I-I-I come back\ \ Taylor Swift and Keith Urban\ And you said thats when\ When I wake up in the morning\ Thats when when its sunny or storming\ Laughing when Im crying\ And thats when Ill be waiting at the front gate\ Thats when when I see your face\ Ill let you in and baby thats when\ Mm mm\ \ I said I know\ When you said I did you wrong\ Made mistakes\ And put you through all of this through all of this\ Then through the phone\ Came all your tears\ And I said Leave those all in our past\ And you said When can I-I-I come back\ \ And I said thats when\ When I wake up in the morning\ Thats when when its sunny or storming\ Laughing when Im crying\ And thats when Ill be waiting at the front gate\ Thats when when I see your face\ Ill let you in and baby thats when\ \ Taylor Swift\ And you said Honestly\ When you were gone\ Did you ever think of me\ And I said\ \ Taylor Swift with Keith Urban\ Thats when when I woke up in the morning\ Thats when it was sunny or storming\ Laughing when I was crying\ And thats when you were waiting at the front gate\ Thats when when I saw your face\ You let me in and baby thats when\ \ Thats when when I wake up in the morning Yeah\ Thats when when its sunny or storming\ When Im laughing when Im crying\ Thats when Ill be waiting at the front gate\ That when I miss you thats when I want you\ Thats when when I see your face\ Thats when I love you thats when\     ,3,Fearless,2008
